Ref,Description,LocationDescription,Status,Start,End,OrganisationName,TrafficType,Easting,Northing,Latitude,Longitude,Location,Ward,Lower Layer Super Output Areas (LSOA),Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary
30011529,ABANDON 6M OF 100MM DI AND REPLACE OR TRANSFER ANY AFFECTED SERVICES.,ABANDON MAIN THAT CROSSES FROM SIDE OF NO.1 LARKHALL PLACE TO OUTSIDEPROPERTY NO.2 ELMCROFT ON ST SAVIOURS ROAD,Completed,15/08/2016 12:00:00 AM,26/08/2016 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,376106,166616,51.398069176414737,-2.344843889860781,"(51.39806917641474, -2.3448438898607806)",23,56,229,4,1
30015344,1 joint hole in modular footway and 3m trenching in modular footway for supply alteration,Outside 12a,Completed,16/08/2016 12:00:00 AM,22/08/2016 12:00:00 AM,1164 SE MENDIP CONSTRUCTION,Signing Only,374817,165125,51.384606902824089,-2.363265498313298,"(51.38460690282409, -2.3632654983132984)",35,22,4,7,1
30015357,LAY 8M X 75MM PE LP ABANDON 8M X 75MM PE LP,"OPP NO. 8 PIERREPONT STREET - OPP KINGSTON HOUSE, PIERREPONT STREET",Completed,01/12/2016 12:00:00 AM,31/03/2017 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,375248,164618,51.380067275812181,-2.357036696996803,"(51.38006727581218, -2.357036696996803)",35,21,13,7,1
202561,Road closure - demolition for proposed replacement of No.4 Somerset Villa.,"No.4 Somerset Villa, Somerset Lane",Completed,26/05/2016 12:00:00 AM,28/10/2016 12:00:00 AM,Bath and North East Somerset Council,Road Closure,374394.56,166136.9,51.393686360920483,-2.369409100036376,"(51.39368636092048, -2.369409100036376)",21,1,238,7,1
202668,"New sewer connection to James House, James Street West student accomodation.","James House, James Street West student accomodation.",Completed,18/07/2016 12:00:00 AM,22/07/2016 12:00:00 AM,Bath and North East Somerset Council,Road Closure,374522.45,164855.34,51.382169059925062,-2.367478631691734,"(51.38216905992506, -2.367478631691734)",34,55,192,9,1
30012171,REPLACE 336M OF 4IN SI WITH 336M OF 75MM PE AND REPLACE OR TRANSFER APPROX 35 SERVICES.,23,Completed,18/03/2016 12:00:00 AM,29/07/2016 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,374595,166827,51.399900404228276,-2.366577915099419,"(51.399900404228276, -2.366577915099419)",21,1,233,7,1
600035,Replacment of Street Lights in Ambleside Road,AMBLESIDE ROAD SOUTHDOWNBATHBATH AND NORTH EAST SOMERSET,Completed,07/10/2016 12:00:00 AM,15/11/2016 12:00:00 AM,SSE Street Lighting,Signing Only,372924.75,163020.25,51.365594650858029,-2.39029525202345,"(51.36559465085803, -2.39029525202345)",30,62,340,19,1
30015352,SAFE Access to carriageway box  to restore customer service lane closure,OS 7 WALCOTT PARADE LONDON  ROAD BA1 5NF,Completed,31/07/2016 06:00:00 AM,31/07/2016 12:00:00 AM,BT,Lane Closure,375200,165720,51.389973766022898,-2.357803688117036,"(51.3899737660229, -2.3578036881170363)",36,96,497,6,1
30009928,"REPLACE 248M OF 2IN ST (DIRECTIONAL DRILL) WITH 303M OF 40MM, 63MM PE AND REPLACE OR TRANSFER APPROX 3 SERVICES.",middle of the lane,Completed,25/07/2016 12:00:00 AM,05/08/2016 12:00:00 AM,WGA - BRISTOL & BATH,Road Closure,376124,167808,51.408787746159618,-2.344665776672202,"(51.40878774615962, -2.344665776672202)",1,25,51,10,1
30013909,"2 joint holes in tarmac footway and 46m trenching in tarmac footway and 11m road crossing in tarmac road for HV cable overlay and substation switchgear change. Working under Rydon Construction road closure between 18/07/16 - 24/07/16, for the remaining suration we will use standard signing.",Junction of Stanhope Place to opposite 17 and adjacent Alexander House,Completed,18/07/2016 12:00:00 AM,29/07/2016 12:00:00 AM,1163 NE MENDIP CONSTRUCTION,Signing Only,374416,164917,51.382718663348157,-2.369012655648325,"(51.38271866334816, -2.369012655648325)",34,115,210,9,1
30014219,New Connection - 20:00 Work Start,Student Accomodation,Completed,20/07/2016 12:00:00 AM,22/07/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Signing Only,374022.73,164687.82,51.380640058753464,-2.374646715306882,"(51.380640058753464, -2.374646715306882)",33,112,559,12,1
30015146,"Non excavation works - Lane closure in bus layby  for cherry picker to access telecoms mast, pedestrians to use path behind mast on Bloomfield Road",Just before where Wellsway and Bloomfield Road join up,Completed,28/07/2016 12:00:00 AM,28/07/2016 12:00:00 AM,Vodafone Cornerstone - Road Traffic Solutions,Lane Closure,374594,163750,51.37223365123279,-2.366371138680072,"(51.37223365123279, -2.366371138680072)",18,3,254,17,1
202656,REVISED DATE - Carriageway micro asphalt surfacing work - 1 day approx.,Green Park,Completed,08/08/2016 12:00:00 AM,08/08/2016 12:00:00 AM,Bath and North East Somerset Council,Road Closure,374587.65,164729.95,51.381044556663305,-2.366532771544933,"(51.381044556663305, -2.366532771544933)",34,55,195,9,1
202628,REVISED DATES - Carriageway micro asphalt surfacing work - 2 days approx.,Plumptre Road,Completed,11/08/2016 12:00:00 AM,12/08/2016 12:00:00 AM,Bath and North East Somerset Council,Road Closure,365033.13,156172.49,51.30359123676984,-2.50297152512064,"(51.30359123676984, -2.5029715251206395)",13,67,368,23,1
30009927,"REPLACE 151M OF 6IN, 4IN CI WITH 151M OF 75MM, 125MM PE AND REPLACE OR TRANSFER APPROX 12 SERVICES.",At the Side of limberlost,Completed,20/06/2016 12:00:00 AM,26/08/2016 12:00:00 AM,WGA - BRISTOL & BATH,Road Closure,375989,168375,51.413880162405832,-2.346645280157671,"(51.41388016240583, -2.3466452801576714)",1,25,51,10,1
30012171,REPLACE 336M OF 4IN SI WITH 336M OF 75MM PE AND REPLACE OR TRANSFER APPROX 35 SERVICES.,1 - 3,Completed,18/03/2016 12:00:00 AM,29/07/2016 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,374459,166808,51.399723431891893,-2.368531458190774,"(51.39972343189189, -2.3685314581907737)",21,1,233,7,1
30015117,New Connection,26,Completed,19/07/2016 12:00:00 AM,21/07/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Two-Way Signals,373008.73,165106.87,51.384360402556212,-2.389248179782264,"(51.38436040255621, -2.389248179782264)",29,15,325,8,1
30015135,replacing overhead conductors,o/s 6-5,Completed,20/07/2016 12:00:00 AM,22/07/2016 12:00:00 AM,Melksham Depot,Stop/Go Boards,377081,158152,51.322005296511733,-2.330281141786319,"(51.32200529651173, -2.3302811417863194)",10,114,55,10,1
30015044,Replacement of hydraulically defective sewer across the highway,Between Hayes Park Road and No 35 Northmead Road,Completed,10/10/2016 12:00:00 AM,30/10/2016 12:00:00 AM,WESSEX WATER (Engineering Northern WECS),Road Closure,365771,154751,51.290854990470464,-2.492250698121148,"(51.290854990470464, -2.4922506981211483)",11,10,281,25,1
202666,Maintenance repair of Prior Park pillar at top of Ralph Allen Drive (A3062) at junction with North Road,Prior Park pillar at top of Ralph Allen Drive (A3062) at junction with North Road,Completed,18/07/2016 12:00:00 AM,02/09/2016 12:00:00 AM,Bath and North East Somerset Council,Multi-Way Signals,376072.06,162664.61,51.362538874991252,-2.345064279402916,"(51.36253887499125, -2.3450642794029157)",19,37,109,18,1
30013065,LAY 4M OF 125MM PE AND REPLACE OR TRANSFER ANY AFFECTED SERVICES.,JUNC OF WINTERFIELD ROAD  & OAKLANDS,Completed,28/11/2016 12:00:00 AM,16/12/2016 12:00:00 AM,BRISTOL CENTRAL,Multi-Way Signals,365520,155934,51.301476671366594,-2.495964718196082,"(51.30147667136659, -2.495964718196082)",13,67,372,23,1
30012471,REPLACE 4M OF 100MM DI WITH 4M OF 75MM PE AND REPLACE OR TRANSFER ANY AFFECTED SERVICES.,J/O BRUNSWICK STREET/LONDON STREET,Completed,08/08/2016 12:00:00 AM,19/08/2016 12:00:00 AM,WGA - BRISTOL & BATH,Lane Closure,375592,165951,51.392067870718961,-2.352186095349536,"(51.39206787071896, -2.352186095349536)",36,96,492,6,1
30014219,New Connection - 20:00 Work Start,Student Accomodation,Completed,20/07/2016 12:00:00 AM,22/07/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Signing Only,374020.46,164689.05,51.380651013889945,-2.374679421811667,"(51.380651013889945, -2.3746794218116674)",33,112,559,12,1
30015233,Poke out from existing chamber with 1m of Ducting for 3rd party interconnect,115mtrs West of lane leading to Stanton Drew,Completed,08/08/2016 12:00:00 AM,10/08/2016 12:00:00 AM,001 Hibernia Atlantic UK Limited,Give and Take,359580,163601,51.37002060695859,-2.582036167022736,"(51.37002060695859, -2.5820361670227356)",5,34,101,20,1
30004588,"Works to raise the heights of the bridge parapets to 1.8m to comply with EU legislation on the safety of Electrified railways works 22.00 to 05.00 with traffic management removed after each shift, notice to be updated as more information becomes available.",Road over Rail Bridge on Beckford Road.,Completed,16/02/2017 12:00:00 AM,10/04/2017 12:00:00 AM,NR-WESTERN Electricfication,Give and Take,375838,165457,51.387636665233586,-2.348616810462906,"(51.387636665233586, -2.3486168104629055)",36,95,496,6,1
30012171,REPLACE 336M OF 4IN SI WITH 336M OF 75MM PE AND REPLACE OR TRANSFER APPROX 35 SERVICES.,10,Completed,18/03/2016 12:00:00 AM,29/07/2016 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,374605,166832,51.39994581122351,-2.366434530669797,"(51.39994581122351, -2.3664345306697974)",21,1,233,7,1
30015267,"Maintain, repair or replace link box/ link box lid. Section 81 ref - 30013851",Outside Claverton Lodge,Completed,25/07/2016 10:30:00 AM,01/08/2016 12:00:00 AM,1163 NE MENDIP CONSTRUCTION,Signing Only,376415,164450,51.378606631093604,-2.340257781548424,"(51.378606631093604, -2.3402577815484236)",22,29,77,12,1
30015325,new supply,o/s 19,Completed,02/08/2016 12:00:00 AM,04/08/2016 12:00:00 AM,Bristol Water,Signing Only,361049.63,167723.18,51.407186976207605,-2.561379046088257,"(51.407186976207605, -2.5613790460882573)",7,75,402,20,1
30015373,Replace cst & fit meter,Ruthin Villa,Completed,04/08/2016 12:00:00 AM,08/08/2016 12:00:00 AM,Bristol Water,Signing Only,364519.62,158420.41,51.323771288318753,-2.510561722916704,"(51.32377128831875, -2.5105617229167043)",3,42,139,23,1
30015207,Repair Service,42,Completed,25/07/2016 12:00:00 AM,27/07/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Signing Only,374320.08,163945,51.373974609702856,-2.370320352227034,"(51.373974609702856, -2.3703203522270337)",31,64,354,14,1
30015042,2 Trial holes in Haydon Hill outside Nos. 11 & 19 to locate services in advance of new sewer construction,11-19,Completed,20/07/2016 12:00:00 AM,22/07/2016 12:00:00 AM,WESSEX WATER (Engineering Northern WECS),Priority Working,368970,153879,51.283198343110563,-2.446300475934615,"(51.28319834311056, -2.4463004759346147)",12,79,419,24,1
30009927,"REPLACE 151M OF 6IN, 4IN CI WITH 151M OF 75MM, 125MM PE AND REPLACE OR TRANSFER APPROX 12 SERVICES.",Outside of Rose bank,Completed,20/06/2016 12:00:00 AM,26/08/2016 12:00:00 AM,WGA - BRISTOL & BATH,Road Closure,376015,168369,51.413827319645208,-2.346271023291965,"(51.41382731964521, -2.346271023291965)",1,25,51,10,1
30015100,Replace 2 existing pole,356818 162624 IN VERGE OPPOSITE CHINOOK 356857 162669  IN VERGE OUTSIDE AMBERLEY HOUSE BOTH ON CHEW,Completed,19/07/2016 12:00:00 AM,21/07/2016 12:00:00 AM,BT,Two-Way Signals,356818,162624,51.36103237713116,-2.621591939023412,"(51.36103237713116, -2.6215919390234115)",6,31,80,21,1
30015347,Repair Service,5,Completed,03/08/2016 12:00:00 AM,05/08/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Signing Only,377086,158140,51.321897599902805,-2.330208615966526,"(51.321897599902805, -2.3302086159665265)",10,114,55,10,1
202700,3 No. trial holes as per attached location plan to establish location of unground vaults to be undertaken by Emery Brothers Ltd.,adjacent to Bath Abbey near York Street.,Completed,27/07/2016 12:00:00 AM,29/07/2016 12:00:00 AM,Bath and North East Somerset Council,Signing Only,375107.49,164744.03,51.381194297889792,-2.359064444620791,"(51.38119429788979, -2.359064444620791)",35,20,11,7,1
30015113,Lead Replacement,o/s 6  10mm c/w,Completed,19/07/2016 12:00:00 AM,21/07/2016 12:00:00 AM,Bristol Water,Give and Take,365073.46,168461.43,51.414087692130806,-2.503603850307634,"(51.414087692130806, -2.5036038503076345)",24,49,164,1,1
30015038,Install 4m of 1 way poly duct in Footway and to install 35m of 1 way poly duct in the c/way for Ethernet access.,"OPP 19, KINGSMEAD SQUARE",Completed,10/09/2016 12:00:00 AM,14/09/2016 12:00:00 AM,BT,Road Closure,374829.62,164761.25,51.381336820378394,-2.363058256345956,"(51.381336820378394, -2.3630582563459557)",34,55,196,9,1
30015297,SAFE Access to carriageway box to restore customer service. Night Work 2100-0600,Bristol Road junction with St Ladoc Road Keynsham  BS31 2WA,Completed,28/07/2016 09:00:00 PM,29/07/2016 12:00:00 AM,BT,Multi-Way Signals,365021,168908,51.418099667157271,-2.504402361860337,"(51.41809966715727, -2.504402361860337)",24,49,171,1,1
600034,Replacement of Street Lights in Stirtingale Road,STIRTINGALE ROAD  SOUTHDOWNBATHBATH AND NORTH EAST SOMERSET,Completed,07/10/2016 12:00:00 AM,15/11/2016 12:00:00 AM,SSE Street Lighting,Signing Only,373141,163133,51.366618750845916,-2.387197675497348,"(51.366618750845916, -2.387197675497348)",31,66,345,14,1
30014462,To lift and relay slabs in the f/way,"FROM JUNC PRIOR PARK ROAD HEADING 32M EAST , WIDCOMBE HILL, BATH",Completed,20/07/2016 12:00:00 AM,21/07/2016 12:00:00 AM,BT,Signing Only,375537,164203,51.376348398548927,-2.352855575494694,"(51.37634839854893, -2.3528555754946945)",33,111,569,12,1
30015162,"1 joint hole in tarmac footway, 5m road crossing and 3m trenching in tarmac footway and tarmac road for new supply",Outside to Opposite 15,Completed,08/08/2016 12:00:00 AM,12/08/2016 12:00:00 AM,1163 NE MENDIP CONSTRUCTION,Give and Take,374476,165733,51.390058402664934,-2.36820943524625,"(51.390058402664934, -2.3682094352462495)",21,2,242,7,1
30015222,leaking cst,52 cold lay,Completed,21/07/2016 12:25:16 PM,27/07/2016 12:00:00 AM,Bristol Water,Signing Only,364540.69,168429.43,51.413766792469687,-2.511261107666094,"(51.41376679246969, -2.511261107666094)",24,50,163,1,1
30011524,"RENEW SERVICE TO THE ST.MICHAELS C OF E JUNIOR SCHOOL INSERT 69M X 4"" SPUN IRON MAIN WITH 90MM PE PIPE.",WORKING ON SCHOOL GRONDS OFF NEWTON ROAD TO SERVICE ENTRY POINT WITHINTHE SCHOOL.,Completed,01/04/2016 12:00:00 AM,31/03/2017 12:00:00 AM,BATH,Give and Take,372120,164825,51.381782847412758,-2.401996538441117,"(51.38178284741276, -2.4019965384411166)",28,92,478,11,1
30014855,Safe Access to Underground BT footway and carriageway boxes for fibre cabling and jointing works in existing duct. Required for new customer connection,WELLS RD OUTSIDE 44 TO 1 RADSTOCK BATH AND NE SOMERSET BA3 3XS,Completed,01/08/2016 12:00:00 AM,02/08/2016 12:00:00 AM,BT,Multi-Way Signals,367481.5,154102.5,51.285124605738986,-2.467662650616707,"(51.285124605738986, -2.467662650616707)",26,97,511,26,1
600046,Replacement of Street Lights Tyning Road,TYNING ROAD SALTFORDBATH AND NORTH EAST SOMERSET,Completed,16/01/2017 12:00:00 AM,22/02/2017 12:00:00 AM,SSE Street Lighting,Signing Only,368354.5,166999.5,51.401136314000333,-2.456295966634193,"(51.40113631400033, -2.4562959666341926)",17,80,422,16,1
30015221,Stoptap Replcaement,8,Completed,26/07/2016 12:00:00 AM,28/07/2016 12:00:00 AM,Bristol Water,Signing Only,364990.46,168842.58,51.417509568623743,-2.50483503904357,"(51.41750956862374, -2.50483503904357)",24,49,171,1,1
30014454,Install 5mtrs of duct to new pole in the f/way,"OPP 144 TO O/S 85, LONDON ROAD WEST, BATH.",Completed,28/07/2016 12:00:00 AM,29/07/2016 12:00:00 AM,BT,Signing Only,377122,166984,51.401420129061634,-2.330263886298252,"(51.401420129061634, -2.3302638862982517)",23,58,216,4,1
202641,REVISED DATES - Carriageway micro asphalt surfacing work - 1 day approx.,Barrow Road,Completed,04/08/2016 12:00:00 AM,04/08/2016 12:00:00 AM,Bath and North East Somerset Council,Road Closure,373440.85,162460.26,51.360583990442791,-2.382840176776028,"(51.36058399044279, -2.382840176776028)",30,19,328,19,1
30015334,URGENT RELAY AFTER SERVICE ALTER.,1,Completed,29/07/2016 08:15:00 AM,04/08/2016 12:00:00 AM,FROME,Give and Take,373443,164833,51.381918491347406,-2.382987371614263,"(51.381918491347406, -2.3829873716142633)",32,103,579,13,1
30012525,Renovations- snagging,65m to the rhs of entrance to The Linney 10mm,Completed,29/07/2016 12:00:00 AM,02/08/2016 12:00:00 AM,Bristol Water,Road Closure,355863.91,157259.79,51.31272836553515,-2.634627646118477,"(51.31272836553515, -2.634627646118477)",2,6,274,21,1
30015365,INSTALL TEE IN FOOTWAY,398 BATH ROAD SALTFORD BRISTOL BS31 3DQ,Completed,04/08/2016 12:00:00 AM,08/08/2016 12:00:00 AM,NATIONAL NOTICING DEPARTMENT,No Carriageway Incursion,367757.18,167322.11,51.404003241224856,-2.464911630839178,"(51.404003241224856, -2.4649116308391785)",17,82,432,16,1
30009967,"REPLACE 142M OF 4IN CI, SI WITH 142M OF 40MM, 75MM PE AND REPLACE OR TRANSFER APPROX 18 SERVICES",JUNC DERWENT GROVE / CHANDAG ROAD - O/S NO. 9 DERWENT GROVE,Completed,01/04/2016 12:00:00 AM,31/03/2017 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,366028,168085,51.410761303738695,-2.489842707731943,"(51.410761303738695, -2.4898427077319427)",16,45,157,3,1
30015143,NEW GAS SERVICE 5M PUBLIC 13M PRIVATE,O/S 6,Completed,15/08/2016 12:00:00 AM,19/08/2016 12:00:00 AM,BRISTOL CENTRAL,Give and Take,365526,156743,51.308751100668438,-2.495957095906347,"(51.30875110066844, -2.4959570959063466)",13,69,361,23,1
30009927,"REPLACE 151M OF 6IN, 4IN CI WITH 151M OF 75MM, 125MM PE AND REPLACE OR TRANSFER APPROX 12 SERVICES.",Stable Cottage,Completed,20/06/2016 12:00:00 AM,26/08/2016 12:00:00 AM,WGA - BRISTOL & BATH,Road Closure,375895,168402,51.414118923066916,-2.347998732439372,"(51.414118923066916, -2.3479987324393723)",1,25,51,10,1
30009964,"REPLACE 413M OF 150MM, 200MM DI WITH 413M OF 125MM, 180MM, 90MM PE AND REPLACE OR TRANSFER APPROX 45 SERVICES",JUNC LYTES CARY ROAD/COURTENAY ROAD - JUNC LYTES CARY ROAD/MANOR ROAD,Completed,01/04/2016 12:00:00 AM,31/03/2017 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,366150,166848,51.399646407565207,-2.487970192719216,"(51.39964640756521, -2.4879701927192155)",16,44,150,3,1
30014801,Section 81/Defect,112,Completed,25/09/2016 12:00:00 AM,28/09/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Road Closure,374577,163029,51.365750028625484,-2.366563552563795,"(51.365750028625484, -2.366563552563795)",18,5,256,17,1
30015152,TRACE AND REPAIR GAS ESCAPE AND PERMANENTLY REINSTATE WHERE POSSIBLE.,3,Completed,16/07/2016 11:30:00 AM,22/07/2016 12:00:00 AM,BATH,Give and Take,374714,164158,51.375907554489586,-2.364676416997058,"(51.37590755448959, -2.364676416997058)",33,109,571,12,1
30015315,Access required to Underground BT structure to repair service - No structural changes. Work being carried out on existing BT Plant.  restore service to customer,OUTSIDE DURLEY COTTAGE DURLY HILL KEYNSHAM BATH AND NE SOMERSET BS31 2AF,Completed,27/07/2016 09:00:00 PM,28/07/2016 12:00:00 AM,BT,Two-Way Signals,364400,169324,51.4218012308962,-2.513374153087261,"(51.4218012308962, -2.5133741530872613)",24,48,161,1,1
600020,REPLACE 3 CONCRETE COLUMNS WITH 5M STEEL COLUMNS,KEYNSHAMBATH AND NORTH EAST SOMERSET,Completed,21/07/2016 12:00:00 AM,27/07/2016 12:00:00 AM,SSE Street Lighting,Signing Only,366074,166673,51.398068375623303,-2.489045834172071,"(51.3980683756233, -2.489045834172071)",16,44,151,3,1
