id,uri,title,published,isbn,author
GB95S2356,http://bnb.data.bl.uk/id/resource/007712960,Burglars can't be choosers,1995,0745127827,Lawrence Block
GBA150252,http://bnb.data.bl.uk/id/resource/008388554,Dinosaurs,2001,0752554069,Dan Abnett
GBA119715,http://bnb.data.bl.uk/id/resource/008388537,Wild animals,2001,0752549723,Kay Widdowson
GB99X6744,http://bnb.data.bl.uk/id/resource/008393532,Relative partners,1999,075403786X,Jeanne Whitmee
GBA601854,http://bnb.data.bl.uk/id/resource/013348939,The inheritance,2006,1405612614,Annabel Dilke
GBA928078,http://bnb.data.bl.uk/id/resource/014932261,Once in a lifetime,2009,1408429624,Cathy Kelly
GBB273875,http://bnb.data.bl.uk/id/resource/011551613,The island of love,2002,0754049310,Daisy Thomson
GBA889166,http://bnb.data.bl.uk/id/resource/014669510,Murder aboard the Choctaw Gambler,2008,1594146985,Sharon Ervin
GB9594648,http://bnb.data.bl.uk/id/resource/009445100,Abracadaver,1994,0745186459,Peter Lovesey
GB99W1548,http://bnb.data.bl.uk/id/resource/008391986,Time for a change,1999,0754013383,Erica James
GB96Y7763,http://bnb.data.bl.uk/id/resource/007714102,Polly of Penn's Place,1996,0745179878,Dee Williams
GB7622991,http://bnb.data.bl.uk/id/resource/010103485,The mistletoe and sword : a story of Roman Britain,1976,0859971562,Anya Seton
GBB273864,http://bnb.data.bl.uk/id/resource/010280777,Cruel as the grave,2002,0754074412,Meg Elizabeth Atkins
GBA2X1189,http://bnb.data.bl.uk/id/resource/008394265,Life preserver,2001,0754046591,James Pattinson
GB8701601,http://bnb.data.bl.uk/id/resource/009445404,Stranger in Apache Basin,1987,0745192246,Ray Hogan
GB8705338,http://bnb.data.bl.uk/id/resource/009444194,"Sweet death, kind death",1987,0745105211,Amanda Cross
GB8705405,http://bnb.data.bl.uk/id/resource/009444170,A dog so small,1987,0745104975,Philippa Pearce
GB8108682,http://bnb.data.bl.uk/id/resource/008783679,Exit to violence,1981,0851197051,Hamilton Jobson
GB8526039,http://bnb.data.bl.uk/id/resource/009443905,Love of my life,1985,074510228X,Caroline Courtney
GBB301203,http://bnb.data.bl.uk/id/resource/007626163,Bare bones,2003,0754019659,Kathy Reichs
GB9019381,http://bnb.data.bl.uk/id/resource/008422997,Trigger justice,1990,0745198392,"Ernenwein, Leslie"
GB8700933,http://bnb.data.bl.uk/id/resource/009445394,The meritocrats,1987,0745192149,William Haggard
GBA798245,http://bnb.data.bl.uk/id/resource/013701613,The miracle book : a boy and his Bible,2003,0863475922,Robert Hicks
GB8524953,http://bnb.data.bl.uk/id/resource/009445254,Return of the Texan,1985,074519074X,Burt Arthur
GBA775420,http://bnb.data.bl.uk/id/resource/013950679,Guess who's coming to die?,2007,1597225444,Patricia Houck Sprinkle
GBA455597,http://bnb.data.bl.uk/id/resource/012959836,Seaflower : a Kydd novel,2003,0754093352,Julian Stockwin
GB96W8608,http://bnb.data.bl.uk/id/resource/007713619,Wynderley,1996,0786207841,Mary Williams
GBB226600,http://bnb.data.bl.uk/id/resource/016049649,Savor the danger,2012,1445838281,Lori Foster
GB8620006,http://bnb.data.bl.uk/id/resource/009444971,Blaming,1986,0745170412,"Taylor, Elizabeth"
GB8525795,http://bnb.data.bl.uk/id/resource/009443897,Bothie the polar dog : the dog who went to both Poles with the Transglobe Expedition,1985,0745102204,Ranulph Fiennes
GBA486165,http://bnb.data.bl.uk/id/resource/013053027,Above suspicion,2005,1405620560,Lynda La Plante
GBA971626,http://bnb.data.bl.uk/id/resource/015331802,The angel experiment,2009,1405663588,James Patterson
GBB2C4558,http://bnb.data.bl.uk/id/resource/010273749,The bone vault,2003,0754018695,Linda A. Fairstein
GBB222403,http://bnb.data.bl.uk/id/resource/016042527,The devil's larder,2002,0754049183,Jim Crace
GB7204057,http://bnb.data.bl.uk/id/resource/010971920,The children's summer,1971,0855945990,Sheila Kaye-Smith
GB7204587,http://bnb.data.bl.uk/id/resource/012256470,The Lansdown story : a history of Lansdown Cricket Club,1971,0950202002,Donald Bradfield
GBA724585,http://bnb.data.bl.uk/id/resource/013704769,The storm,2007,1405639849,Jacquelyn Aeby
GB99Z1145,http://bnb.data.bl.uk/id/resource/011352470,Cast a long shadow,1999,0754080579,Wayne D. Overholser
GB96W4345,http://bnb.data.bl.uk/id/resource/007713958,The crowning glory,1997,0745169856,Fred Secombe
GBA1Z3311,http://bnb.data.bl.uk/id/resource/008394029,The stalking moon,2000,0783891741,Theodore V. Olsen
GB96Z8535,http://bnb.data.bl.uk/id/resource/009444637,The long riders,1996,0745146686,Dan Cushman
GB8701742,http://bnb.data.bl.uk/id/resource/009445396,Where the dream begins,1987,0745192165,Judy Chard
GB95R4393,http://bnb.data.bl.uk/id/resource/007713066,The Ampurias exchange,1995,074513016X,Angus Ross
GB97V8074,http://bnb.data.bl.uk/id/resource/008391721,Error of judgment,1998,0754010686,Dexter Dias
GB8914837,http://bnb.data.bl.uk/id/resource/008422816,War on Alkali Creek,1989,0745194702,Lee Floren
GBB054118,http://bnb.data.bl.uk/id/resource/014555595,Ancient Egypt,2007,1405486422,Robert Hamilton
GBA8D4294,http://bnb.data.bl.uk/id/resource/014837081,Chasing Harry Winston,2009,1408414333,Lauren Weisberger
GB99X1666,http://bnb.data.bl.uk/id/resource/008391944,Be cool,1999,078621838X,Elmore Leonard
GB7521073,http://bnb.data.bl.uk/id/resource/010103415,I'm on a see-saw,1975,0859970078,Vivian Ellis
GB8805121,http://bnb.data.bl.uk/id/resource/009445522,Flyaway sister,1988,0745193455,Lisa Cooper
GB8616504,http://bnb.data.bl.uk/id/resource/010103872,Enemy mine,1986,0859976416,Barry B. Longyear
GBA470201,http://bnb.data.bl.uk/id/resource/013002167,John Wayne : the man behind the myth,2004,0786265833,Michael Munn
GBB134306,http://bnb.data.bl.uk/id/resource/015771961,Follow me,2011,1405623039,Sheila O'Flanagan
GBB102932,http://bnb.data.bl.uk/id/resource/015723165,The courtship of Carol Sommars,2011,1408493284,Debbie Macomber
GBA1X5700,http://bnb.data.bl.uk/id/resource/009063565,Days of deception,2001,0786231866,Lee Roddy
GBB081344,http://bnb.data.bl.uk/id/resource/015594987,August heat,2010,1408456761,Andrea Camilleri
GBB290256,http://bnb.data.bl.uk/id/resource/009638703,Henrietta,2003,0754088227,Marion Chesney
GBA977229,http://bnb.data.bl.uk/id/resource/015342176,King of heists : the sensational bank robbery of 1878 that shocked America,2009,1599215381,J. North Conway
GBA455585,http://bnb.data.bl.uk/id/resource/012959824,Silent confessions,2003,0754073416,Julie Kenner
GBB1C6537,http://bnb.data.bl.uk/id/resource/015959660,Lincoln's ransom,2012,1445881411,Tim Champlin
GBA9B1434,http://bnb.data.bl.uk/id/resource/015421751,Becoming queen,2009,1408430762,Kate Williams
GB8732036,http://bnb.data.bl.uk/id/resource/009445454,Capture a stranger,1987,0745192769,Lilian Peake
GBA4Z0948,http://bnb.data.bl.uk/id/resource/008394875,Red is the valley,2003,075408969X,Joseph Wayne
GB9610219,http://bnb.data.bl.uk/id/resource/007712950,A going concern,1995,0783811349,Catherine Aird
GB8339099,http://bnb.data.bl.uk/id/resource/010103926,Enchantment,1984,0859977021,Anne Hampson
GB7517771,http://bnb.data.bl.uk/id/resource/010961073,Cat,1975,0850466121,Val Henry Gielgud
GBA698810,http://bnb.data.bl.uk/id/resource/013608073,No age to die,2006,0786287314,John Dean
GBA9B1516,http://bnb.data.bl.uk/id/resource/015421833,Sacred hearts),2010,1408459825,Sarah Dunant
GBB162191,http://bnb.data.bl.uk/id/resource/015813822,The tale of Oat Cake Crag,2011,1410432831,Susan Wittig Albert
GB99Y6466,http://bnb.data.bl.uk/id/resource/008393361,Stone dead,1999,0786216646,Frank Smith
GBA649615,http://bnb.data.bl.uk/id/resource/013475771,For the children,2006,140563605X,Tara Taylor Quinn
GB9404916,http://bnb.data.bl.uk/id/resource/012693297,A handbook for light workers,1993,1855885999,David Cousins
GB99U6358,http://bnb.data.bl.uk/id/resource/008392018,Tell me your dreams,2000,0754013715,Sidney Sheldon
GBA455580,http://bnb.data.bl.uk/id/resource/012959819,Agatha Raisin and the case of the curious curate,2003,0754072975,M. C. Beaton
GBB0D0873,http://bnb.data.bl.uk/id/resource/015685607,The reborn,2011,1445854252,Lin Anderson
GBA140364,http://bnb.data.bl.uk/id/resource/010733379,Pocket cocktails,2001,0752551949,Linda Doeser
GB95S4760,http://bnb.data.bl.uk/id/resource/007712938,Encounter in Spain,1995,0745125964,Judy Chard
GB8622142,http://bnb.data.bl.uk/id/resource/009445378,Tara,1987,1555041647,Jane Blackmore
GBB094327,http://bnb.data.bl.uk/id/resource/015348429,Pavilion to crease -and back,2009,095607023X,Mark Wagh
GB8707523,http://bnb.data.bl.uk/id/resource/010104137,Trusted like the fox,1987,0859979156,Sara Woods
GBA484453,http://bnb.data.bl.uk/id/resource/013046507,The legend of Arthur King,2005,1405660228,Dean Wilkinson
GB6912145,http://bnb.data.bl.uk/id/resource/012244895,"William Smith : father of English geology, 1769-1839",1969,0901591009,Ronald Pickford
GBA9B1480,http://bnb.data.bl.uk/id/resource/015421797,Spin a wicked web),2010,1410417778,Cricket McRae
GBA601885,http://bnb.data.bl.uk/id/resource/013348970,Death splits a hair,2005,1405634111,Nancy Bell
GB8937700,http://bnb.data.bl.uk/id/resource/008422868,The dragonfly,1989,0745195709,Ursula Bloom
GB99W4856,http://bnb.data.bl.uk/id/resource/008393486,Columbo : the game show killer,1999,0754037371,William Harrington
GB99U5338,http://bnb.data.bl.uk/id/resource/008393524,Royal summons,1999,0754037770,Elizabeth Cadell
GBB202212,http://bnb.data.bl.uk/id/resource/016005100,A matter of chance,2012,1445878526,Julie Coffin
GB9028545,http://bnb.data.bl.uk/id/resource/010737306,Forlorn river,1990,0862209617,Zane Grey
GBB286713,http://bnb.data.bl.uk/id/resource/011549889,Listen with your heart,2003,0786247193,Jane Edwards
GB8623892,http://bnb.data.bl.uk/id/resource/009445386,Guns of Wyoming,1987,0745192068,Lee Floren
GBB222401,http://bnb.data.bl.uk/id/resource/010279668,With malice,2003,0754073246,Rachel Lee
GBA827752,http://bnb.data.bl.uk/id/resource/014543144,Thrush Green,2008,1405685921,Read
GB95S2338,http://bnb.data.bl.uk/id/resource/007713072,Day of reckoning,1995,0745130291,Ray Hogan
GBA0V4580,http://bnb.data.bl.uk/id/resource/011352526,Cow thief trail,2001,0754081192,Bennett Foster
GB7920414,http://bnb.data.bl.uk/id/resource/008113518,Old love in a new town,1979,0850468523,Renée Shann
GBA470163,http://bnb.data.bl.uk/id/resource/013002129,The jury on Smoky Hill,2004,0754069540,Jack Curtis
GB7917015,http://bnb.data.bl.uk/id/resource/010103673,Quartet in autumn,1979,0859974197,Barbara Pym
GB8215864,http://bnb.data.bl.uk/id/resource/008783804,Return journey,1982,0851198325,Ruby M. Ayres
GB8727532,http://bnb.data.bl.uk/id/resource/009445459,Point blank,1987,0745192815,Richard Stark
GB7711427,http://bnb.data.bl.uk/id/resource/008113374,Carols by candlelight,1977,0850466954,Pamela Wynne
GB99Y6471,http://bnb.data.bl.uk/id/resource/008393343,Soldier of the Queen,1999,0786216670,Philip McCutchan
GBA470397,http://bnb.data.bl.uk/id/resource/013002363,The Queen's fool,2004,1405610093,Philippa Gregory
GBA118297,http://bnb.data.bl.uk/id/resource/010733314,Whales and other sea mammals,2001,0752546678,Anita Ganeri
GBA621575,http://bnb.data.bl.uk/id/resource/013397822,Last gun to Jericho,2006,1405680814,James Kane
GBA560975,http://bnb.data.bl.uk/id/resource/013256055,Sullivan's justice,2005,1405611510,Nancy Taylor Rosenberg
GBA971722,http://bnb.data.bl.uk/id/resource/015331898,A dream come true,2009,140844142X,Margaret Carr
GB96Z5878,http://bnb.data.bl.uk/id/resource/009444644,The Flying U strikes,1996,0745146767,B. M. Bower
GB96W7398,http://bnb.data.bl.uk/id/resource/009444916,Horatio Nelson,1997,0754090132,Leon Ashworth
GBA995081,http://bnb.data.bl.uk/id/resource/015381172,Nightingale Wood,2009,1408459027,Stella Gibbons
GBB250581,http://bnb.data.bl.uk/id/resource/016091547,Indonesia,2012,190820690X,Paul Dixon
GBA971723,http://bnb.data.bl.uk/id/resource/015331899,The doctor next door,2009,1408456346,Claire Vernon
GBB115295,http://bnb.data.bl.uk/id/resource/015743804,Sex and sunsets,2011,1402241798,Tim Sandlin
GB8604273,http://bnb.data.bl.uk/id/resource/009444016,Kiss of betrayal,1986,0745103413,Olive Baxter
GB8727533,http://bnb.data.bl.uk/id/resource/009445458,Gift of death,1987,0745192807,Edward S. Aarons
GB8826636,http://bnb.data.bl.uk/id/resource/009444450,Inside Kensington Palace,1988,0745107869,Andrew Morton
GB8529994,http://bnb.data.bl.uk/id/resource/010736787,The pride of Hannah Wade,1985,0862201411,Janet Dailey
GB99X6554,http://bnb.data.bl.uk/id/resource/007048176,Big happy boat,1999,1840881232,Gill Davies
GBA994952,http://bnb.data.bl.uk/id/resource/015381043,The independence of Miss Mary Bennet,2009,140841483X,Colleen McCullough
GBB186487,http://bnb.data.bl.uk/id/resource/015851634,About last night,2011,1445858525,Adele Parks
GBA680444,http://bnb.data.bl.uk/id/resource/013557739,The incomparable Cassandra,2006,1405637358,Laura Byrne Paquet
GB99X6793,http://bnb.data.bl.uk/id/resource/008391934,The hammer of Eden,1999,0754012859,Ken Follett
GBB194358,http://bnb.data.bl.uk/id/resource/015864844,La famiglia : the cookbook,2011,0956494234,Alvaro Maccioni
GB98Z7350,http://bnb.data.bl.uk/id/resource/008391729,Birds of prey,1998,0754010767,Wilbur A. Smith
GB7309641,http://bnb.data.bl.uk/id/resource/010960840,The Toff and the great illusion,1973,0850463696,John Cre.asey
GBB1C6492,http://bnb.data.bl.uk/id/resource/015959615,Civil to strangers : and other writings,2012,144585936X,Barbara Pym
GBA971629,http://bnb.data.bl.uk/id/resource/015331805,The graveyard book,2009,1405663782,Neil Gaiman
GBA1Y3528,http://bnb.data.bl.uk/id/resource/006951694,Until darkness disappears,2001,0786224037,Will Cook
GBA982467,http://bnb.data.bl.uk/id/resource/015352677,Mexico handbook,2010,1906098794,Richard Arghiris
GBA509783,http://bnb.data.bl.uk/id/resource/013100371,The family way,2005,1405611057,Tony Parsons
GBA706709,http://bnb.data.bl.uk/id/resource/013650833,Thinking of you,2007,1405617322,Jill Mansell
GB8611223,http://bnb.data.bl.uk/id/resource/009445339,The stranger from Texas,1986,0745191592,Allan K. Echols
GB96Z0259,http://bnb.data.bl.uk/id/resource/007714079,A house at war,1996,0745179649,Elizabeth O'Leary
GBB0D0621,http://bnb.data.bl.uk/id/resource/015685355,The uncertain years,2011,1408487829,Beryl Matthews
GBA139225,http://bnb.data.bl.uk/id/resource/010733377,Calorie counter,2001,0752551914,Pat Bacon
GB9955368,http://bnb.data.bl.uk/id/resource/010733029,Kirsty the naughty kitten,1999,0752532650,Pete England
GBA706727,http://bnb.data.bl.uk/id/resource/013650851,Airport nurse,2006,1405638737,Rose Williams
GB96Z8555,http://bnb.data.bl.uk/id/resource/007713126,Tamer of the wild,1996,0786205296,Max Brand
GB96Y4459,http://bnb.data.bl.uk/id/resource/007713346,Home is the outlaw,1996,0783815204,Lewis B. Patten
GB8524964,http://bnb.data.bl.uk/id/resource/010736783,Barbara Cartland : an authorised biography,1985,0862201373,Gwen Robyns
GB8113784,http://bnb.data.bl.uk/id/resource/008783694,Such a nice family,1981,0851197205,June Dru.mmond
GBA0X9163,http://bnb.data.bl.uk/id/resource/008392077,Angel meadow,2000,0754014312,Audrey Howard
GBB079224,http://bnb.data.bl.uk/id/resource/015589984,Children's history of Plymouth,2010,1849930082,Chris Robinson
GB8748138,http://bnb.data.bl.uk/id/resource/010104094,Apple bough,1987,0859978702,Noel Streatfeild
GB9954822,http://bnb.data.bl.uk/id/resource/012702276,Spanish galleon,1998,1857247949,Andrew Langley
GBA706728,http://bnb.data.bl.uk/id/resource/013650852,"Tread softly, Nurse Scott!",2006,1405638753,Marilyn Ross
GBB2C6695,http://bnb.data.bl.uk/id/resource/007624436,The pride of Park Street,2003,0754093425,Pamela Evans
GBA619592,http://bnb.data.bl.uk/id/resource/013392153,Crusader's cross,2005,1405610395,James Lee Burke
GB8335503,http://bnb.data.bl.uk/id/resource/008113611,Caddie,1983,0850469465,Caddie
GBA902003,http://bnb.data.bl.uk/id/resource/014865944,The farm shop cookbook,2009,1904573878,Christine McFadden
GB9231458,http://bnb.data.bl.uk/id/resource/007699330,"A comparative study of the facade industry in the UK, Europe, Japan and the USA. Pt.II, Education and training",1992,1874003017,Stephen Ledbetter
GBA0Z7464,http://bnb.data.bl.uk/id/resource/008392022,Back room girl,1999,0786222611,Donna Baker
GB97X5953,http://bnb.data.bl.uk/id/resource/008392791,Pioneer loves,1997,0754030164,Ernest Haycox
GB8331689,http://bnb.data.bl.uk/id/resource/008783563,Quick-fire hombre,1983,085119589X,Nelson Nye
GBA455579,http://bnb.data.bl.uk/id/resource/012959818,The dream,2003,0754072932,Barbara Delinsky
GB9639253,http://bnb.data.bl.uk/id/resource/008839508,"Memories of village life, 1912-1945",1995,1899142045,Elsie M. Somerton
GB8527638,http://bnb.data.bl.uk/id/resource/009443923,Orders for Cameron,1985,0745102468,Philip McCutchan
GBA698818,http://bnb.data.bl.uk/id/resource/013608081,Listen to danger,2006,078628725X,Dorothy Eden
GB7321694,http://bnb.data.bl.uk/id/resource/010960833,The rival heiresses,1973,0850463629,Charlotte M. Brame
GBA948743,http://bnb.data.bl.uk/id/resource/014569545,Irresistable gifts to knit : 50 collectable patterns,2008,1858702704,Alan Dart
GB8844880,http://bnb.data.bl.uk/id/resource/010104189,Heather in my ears : more confessions of a minister's son,1988,0859979695,Angus MacVicar
GBA9B1488,http://bnb.data.bl.uk/id/resource/015421805,Who's that sleeping in my bed? : the art of sex and successful relationships for baby boomers,2010,140845730X,Keren Smedley
GBB186459,http://bnb.data.bl.uk/id/resource/015851606,The lean rider,2011,1445856808,Cliff Farrell
GBB1B6813,http://bnb.data.bl.uk/id/resource/015904524,The night before Christmas,2011,0956494293,Clement Clarke Moore
GB8309392,http://bnb.data.bl.uk/id/resource/008783203,For special services,1983,0851192173,John Gardner
GBA992075,http://bnb.data.bl.uk/id/resource/014555893,High school musical : all access,2007,1407513915,N. B. Grace
GBA680479,http://bnb.data.bl.uk/id/resource/013557774,"Frankie, Peaches & me",2006,1405661321,Karen McCombie
GBB0D1061,http://bnb.data.bl.uk/id/resource/015685795,"Who are you, baby kangaroo?",2011,184686528X,Stella Blackstone
GB8209848,http://bnb.data.bl.uk/id/resource/008783160,The lost world,1982,085119172X,Arthur Conan Doyle
